comm_id,donor_id,campaign_id,comm_date,comm_type,outcome,resulted_in_donation,cost
COM007142,D00206,C021,2021-04-23,Event Invitation,Opened,0,4.97
COM007143,D01603,C019,2023-07-06,Thank You Letter,No Response,0,4.51
COM007144,D00727,C018,2021-03-08,Email,No Response,0,9.82
COM007145,D01205,C010,2020-12-02,Newsletter,Opened,0,3.63
COM007146,D01435,C028,2020-01-30,Newsletter,Donated,1,11.55
COM007147,D00739,C026,2021-09-02,Direct Mail,Called Back,0,7.7
COM007148,D01121,C015,2024-05-20,SMS,Unsubscribed,0,22.04
COM007149,D01326,C016,2022-05-22,Event Invitation,Donated,1,12.3
COM007150,D00562,C018,2023-03-16,Event Invitation,Opened,0,3.74
COM007151,D00201,C004,2023-03-22,SMS,Opened,0,8.73
COM007152,D01591,C019,2023-05-07,Impact Report,No Response,0,13.96
COM007153,D00084,C028,2022-07-07,SMS,Opened,0,17.89
COM007154,D01594,C025,2020-11-25,Direct Mail,Clicked,0,10.35
COM007155,D01786,C012,2021-07-09,Direct Mail,Donated,1,19.33
COM007156,D00353,C027,2020-12-02,Direct Mail,No Response,0,2.95
COM007157,D01126,C017,2024-02-04,SMS,Bounced,0,21.35
COM007158,D01925,C028,2020-01-04,Email,No Response,0,23.72
COM007159,D01110,C003,2020-11-29,Event Invitation,Attended,0,10.68
COM007160,D01084,C022,2023-06-14,SMS,No Response,0,0.99
COM007161,D00262,C019,2023-05-29,Thank You Letter,Clicked,0,16.4
COM007162,D01357,C018,2020-04-11,SMS,No Response,0,4.4
COM007163,D01224,C020,2020-03-17,SMS,Donated,1,4.63
COM007164,D01648,C030,2021-02-13,Impact Report,Called Back,0,24.92
COM007165,D00882,C021,2024-02-25,Phone Call,Donated,1,20.96
COM007166,D01927,C025,2022-03-29,SMS,No Response,0,6.26
COM007167,D01626,C027,2022-10-26,Event Invitation,Bounced,0,17.46
COM007168,D00613,C012,2021-08-26,Phone Call,Opened,0,0.55
COM007169,D01683,C006,2023-05-24,Thank You Letter,No Response,0,2.66
COM007170,D00033,C009,2022-01-31,Direct Mail,Clicked,0,20.51
COM007171,D00892,C007,2022-11-08,Phone Call,Opened,0,9.16
COM007172,D00925,C011,2024-10-13,Email,Opened,0,24.08
COM007173,D00155,C012,2024-10-14,Phone Call,No Response,0,23.35
COM007174,D01535,C019,2022-03-11,Thank You Letter,No Response,0,7.77
COM007175,D00571,C030,2020-04-15,Thank You Letter,Opened,0,2.98
COM007176,D00114,C007,2022-10-07,Phone Call,No Response,0,3.36
COM007177,D00978,C007,2022-07-23,Email,Donated,1,12.46
COM007178,D01174,C014,2023-02-22,Direct Mail,Opened,0,6.24
COM007179,D01508,C005,2021-11-11,Thank You Letter,No Response,0,21.39
COM007180,D01983,C017,2022-04-22,Event Invitation,Donated,1,9.8
COM007181,D01115,C021,2021-10-03,Email,No Response,0,21.97
COM007182,D01092,C017,2021-02-10,Event Invitation,Clicked,0,0.7
COM007183,D01723,C011,2021-07-10,Event Invitation,No Response,0,12.62
COM007184,D01219,C004,2020-04-16,Newsletter,Clicked,0,7.37
COM007185,D00575,C030,2021-08-12,Phone Call,Opened,0,9.75
COM007186,D01518,C009,2023-03-20,Direct Mail,Opened,0,13.07
COM007187,D01917,C019,2023-07-23,Event Invitation,No Response,0,17.76
COM007188,D01746,C025,2020-10-17,Direct Mail,Opened,0,17.92
COM007189,D00876,C014,2024-02-10,Newsletter,No Response,0,11.1
COM007190,D01815,C020,2021-03-01,Event Invitation,Opened,0,18.38
COM007191,D00347,C009,2022-11-08,Event Invitation,Unsubscribed,0,19.2
COM007192,D00872,C023,2020-10-18,Direct Mail,Opened,0,3.16
COM007193,D00948,C015,2022-10-28,Direct Mail,No Response,0,9.44
COM007194,D01836,C029,2024-01-28,Phone Call,No Response,0,7.49
COM007195,D01304,C019,2020-03-10,Impact Report,Bounced,0,19.32
COM007196,D00948,C016,2021-04-25,Event Invitation,Opened,0,15.67
COM007197,D00707,C009,2021-01-05,Impact Report,Unsubscribed,0,12.66
COM007198,D01777,C005,2023-10-20,SMS,Opened,0,11.59
COM007199,D01070,C006,2024-08-04,Thank You Letter,Opened,0,5.12
COM007200,D01641,C021,2024-11-27,Event Invitation,Clicked,0,2.18
COM007201,D00300,C018,2023-05-09,Newsletter,No Response,0,6.84
COM007202,D00692,C020,2021-04-04,Newsletter,Bounced,0,13.07
COM007203,D00418,C018,2020-08-03,Newsletter,Opened,0,8.82
COM007204,D01018,C012,2020-12-18,Event Invitation,Clicked,0,16.65
COM007205,D01427,C007,2020-08-26,Thank You Letter,No Response,0,11.63
COM007206,D00265,C015,2022-07-21,Phone Call,No Response,0,16.97
COM007207,D00168,C009,2023-02-04,Phone Call,No Response,0,19.71
COM007208,D00968,C029,2023-05-19,Direct Mail,No Response,0,21.4
COM007209,D01307,C010,2020-06-01,Email,No Response,0,13.11
COM007210,D01233,C020,2020-03-24,Event Invitation,Clicked,0,22.87
COM007211,D00002,C003,2021-12-09,SMS,Called Back,0,8.55
COM007212,D01706,C005,2024-10-16,Phone Call,No Response,0,7.37
COM007213,D01258,C005,2022-02-11,Impact Report,Called Back,0,16.29
COM007214,D01830,C029,2021-03-09,SMS,No Response,0,2.84
COM007215,D00884,C022,2021-10-12,Newsletter,Donated,1,19.99
COM007216,D00248,C010,2021-04-15,SMS,Clicked,0,5.59
COM007217,D00771,C030,2021-07-12,Phone Call,Opened,0,15.85
COM007218,D00491,C017,2020-12-30,Thank You Letter,No Response,0,3.01
COM007219,D00652,C026,2024-06-01,Event Invitation,Bounced,0,10.29
COM007220,D00884,C021,2023-11-12,Event Invitation,Opened,0,4.0
COM007221,D00236,C026,2023-04-15,Event Invitation,Donated,1,6.36
COM007222,D01902,C014,2023-11-17,Direct Mail,Bounced,0,3.99
COM007223,D01480,C027,2024-02-17,Event Invitation,No Response,0,4.66
COM007224,D00292,C005,2022-07-06,Event Invitation,No Response,0,16.48
COM007225,D01440,C007,2021-07-31,SMS,No Response,0,14.17
COM007226,D01382,C020,2022-03-10,Direct Mail,Opened,0,15.94
COM007227,D00980,C004,2022-12-28,Event Invitation,Opened,0,18.1
COM007228,D01675,C006,2024-10-17,Email,No Response,0,3.37
COM007229,D00253,C009,2022-06-30,Email,Donated,1,13.61
COM007230,D00288,C012,2024-09-05,Thank You Letter,Donated,1,9.13
COM007231,D01180,C013,2021-09-08,Phone Call,Attended,0,19.52
COM007232,D00383,C014,2020-12-30,SMS,Clicked,0,4.37
COM007233,D01417,C020,2020-09-12,SMS,Donated,1,24.47
COM007234,D00866,C013,2020-08-28,Newsletter,No Response,0,8.27
COM007235,D00979,C005,2021-10-30,Phone Call,Donated,1,16.33
COM007236,D00204,C018,2023-10-22,Event Invitation,Bounced,0,10.33
COM007237,D00315,C012,2024-02-20,Email,No Response,0,15.96
COM007238,D00906,C025,2024-07-16,Phone Call,No Response,0,21.82
COM007239,D01104,C012,2024-07-14,SMS,No Response,0,24.72
COM007240,D01617,C016,2020-12-02,Email,No Response,0,13.33
COM007241,D00125,C026,2021-06-24,Newsletter,No Response,0,16.15
COM007242,D01641,C004,2020-01-01,Thank You Letter,Clicked,0,18.77
COM007243,D01206,C023,2023-11-06,Direct Mail,Clicked,0,7.18
COM007244,D01701,C004,2022-12-05,Event Invitation,Opened,0,0.94
COM007245,D00069,C023,2023-11-08,Thank You Letter,No Response,0,11.88
COM007246,D01948,C008,2024-06-27,SMS,Clicked,0,8.53
COM007247,D00014,C010,2021-01-01,Event Invitation,Clicked,0,6.67
COM007248,D01683,C015,2020-11-04,Thank You Letter,No Response,0,22.93
COM007249,D01284,C012,2023-05-01,Newsletter,No Response,0,16.11
COM007250,D01223,C029,2020-08-20,Direct Mail,No Response,0,10.44
COM007251,D00539,C025,2020-04-23,SMS,Clicked,0,18.69
COM007252,D00900,C018,2024-10-27,Direct Mail,Clicked,0,3.69
COM007253,D00840,C003,2021-07-17,Impact Report,No Response,0,12.63
COM007254,D01192,C030,2021-10-22,Phone Call,Clicked,0,18.08
COM007255,D00859,C022,2022-04-14,SMS,Opened,0,23.96
COM007256,D00910,C008,2022-10-11,Direct Mail,Opened,0,2.97
COM007257,D01872,C020,2020-12-01,Event Invitation,No Response,0,22.44
COM007258,D01748,C004,2021-07-24,Direct Mail,Opened,0,18.52
COM007259,D01767,C016,2023-03-18,Impact Report,Opened,0,22.03
COM007260,D00742,C018,2022-06-06,Email,Opened,0,22.85
COM007261,D01368,C020,2023-07-13,Event Invitation,Opened,0,13.57
COM007262,D00032,C003,2024-06-14,SMS,No Response,0,22.36
COM007263,D01449,C001,2021-01-27,Impact Report,No Response,0,17.15
COM007264,D01200,C007,2022-02-28,Impact Report,No Response,0,10.09
COM007265,D01912,C002,2020-03-05,Thank You Letter,No Response,0,13.96
COM007266,D00923,C021,2022-11-01,SMS,Donated,1,12.09
COM007267,D00056,C017,2020-08-30,Email,Donated,1,15.91
COM007268,D00791,C005,2023-02-21,Event Invitation,Clicked,0,23.83
COM007269,D01682,C029,2022-10-13,Newsletter,Attended,0,7.5
COM007270,D00120,C010,2022-08-11,Event Invitation,Opened,0,12.67
COM007271,D00376,C008,2021-12-19,Direct Mail,No Response,0,3.92
COM007272,D00675,C006,2020-09-03,SMS,Unsubscribed,0,17.72
COM007273,D00471,C007,2024-07-04,Newsletter,Attended,0,1.17
COM007274,D00519,C016,2021-06-02,SMS,Opened,0,21.57
COM007275,D00301,C029,2023-01-14,Email,Donated,1,24.31
COM007276,D00391,C018,2024-06-08,Impact Report,No Response,0,18.21
COM007277,D00057,C014,2023-06-15,Email,Opened,0,14.7
COM007278,D00707,C029,2024-12-21,Impact Report,Clicked,0,12.23
COM007279,D00982,C026,2024-06-19,SMS,Opened,0,7.15
COM007280,D01575,C011,2023-08-24,Thank You Letter,No Response,0,17.18
COM007281,D00004,C017,2020-03-28,Newsletter,Opened,0,17.69
COM007282,D00603,C014,2021-11-02,Direct Mail,No Response,0,18.16
COM007283,D01300,C021,2022-05-23,SMS,No Response,0,15.4
COM007284,D00330,C022,2020-02-03,Direct Mail,Opened,0,20.47
COM007285,D00671,C016,2021-10-24,Direct Mail,Donated,1,10.25
COM007286,D00662,C004,2021-07-21,Direct Mail,No Response,0,24.75
COM007287,D00318,C012,2021-08-27,Thank You Letter,No Response,0,3.37
COM007288,D01949,C017,2021-07-24,Newsletter,Clicked,0,20.15
COM007289,D01361,C017,2021-08-25,Email,Opened,0,24.8
COM007290,D01729,C001,2022-10-22,Email,Opened,0,6.37
COM007291,D01350,C030,2020-09-06,Direct Mail,Clicked,0,5.1
COM007292,D00527,C027,2023-02-06,Email,No Response,0,20.82
COM007293,D00626,C014,2024-11-04,Direct Mail,Clicked,0,5.44
COM007294,D00158,C007,2023-03-23,Email,Clicked,0,8.24
COM007295,D00500,C028,2024-11-08,Event Invitation,No Response,0,4.56
COM007296,D00279,C001,2020-07-11,Email,No Response,0,4.76
COM007297,D00596,C003,2024-03-14,Thank You Letter,Opened,0,13.99
COM007298,D00691,C004,2021-03-26,Newsletter,No Response,0,17.74
COM007299,D00359,C013,2023-06-13,Email,Opened,0,2.0
COM007300,D00385,C009,2021-01-02,Event Invitation,No Response,0,22.02
COM007301,D00958,C030,2022-08-04,SMS,Opened,0,10.16
COM007302,D01408,C006,2024-01-26,Direct Mail,Bounced,0,2.58
COM007303,D01246,C026,2022-10-25,Email,Bounced,0,2.68
COM007304,D00388,C007,2024-04-21,Event Invitation,Bounced,0,19.53
COM007305,D00005,C017,2023-10-15,Event Invitation,Bounced,0,23.69
COM007306,D00903,C014,2020-05-11,Thank You Letter,Opened,0,9.27
COM007307,D00348,C004,2023-01-27,Direct Mail,No Response,0,0.62
COM007308,D01066,C009,2023-11-30,SMS,Opened,0,18.6
COM007309,D01035,C011,2024-11-20,SMS,No Response,0,19.78
COM007310,D01825,C015,2020-06-12,Newsletter,Clicked,0,5.54
COM007311,D00122,C018,2021-08-07,Email,Opened,0,13.64
COM007312,D00333,C022,2023-06-01,Phone Call,No Response,0,15.01
COM007313,D00394,C026,2021-03-12,Newsletter,Opened,0,19.83
COM007314,D01718,C006,2022-07-03,Event Invitation,No Response,0,15.08
COM007315,D00662,C023,2021-12-16,Thank You Letter,Opened,0,21.03
COM007316,D00357,C020,2024-06-09,Impact Report,Opened,0,20.5
COM007317,D01478,C027,2021-09-01,Direct Mail,No Response,0,1.37
COM007318,D01698,C012,2023-07-08,Newsletter,No Response,0,6.23
COM007319,D00869,C014,2024-07-22,Phone Call,No Response,0,4.64
COM007320,D00059,C012,2020-02-20,Thank You Letter,Opened,0,7.33
COM007321,D01504,C009,2023-12-15,Event Invitation,Opened,0,22.32
COM007322,D01605,C027,2023-01-31,Thank You Letter,Donated,1,1.23
COM007323,D00714,C017,2020-09-18,Newsletter,No Response,0,14.49
COM007324,D01734,C027,2022-12-29,Impact Report,Clicked,0,20.99
COM007325,D01473,C013,2022-03-30,Newsletter,Called Back,0,13.27
COM007326,D01491,C007,2024-03-05,Email,Clicked,0,16.98
COM007327,D00072,C004,2022-12-07,Email,Unsubscribed,0,15.53
COM007328,D00755,C020,2022-06-24,Email,Opened,0,16.08
COM007329,D01211,C019,2022-01-31,Email,No Response,0,22.44
COM007330,D01066,C010,2024-05-08,Email,Called Back,0,4.47
COM007331,D00741,C005,2024-07-03,Newsletter,Opened,0,14.56
COM007332,D00347,C005,2021-09-07,Phone Call,Opened,0,19.36
COM007333,D00921,C026,2022-12-10,Direct Mail,Unsubscribed,0,4.62
COM007334,D01484,C027,2021-08-10,Direct Mail,Attended,0,4.57
COM007335,D01079,C022,2023-11-22,SMS,Opened,0,23.49
COM007336,D00277,C024,2022-08-01,Email,Donated,1,17.85
COM007337,D00486,C016,2022-03-01,Direct Mail,No Response,0,6.26
COM007338,D00886,C010,2021-07-02,Direct Mail,No Response,0,11.58
COM007339,D00014,C028,2023-12-19,SMS,No Response,0,10.67
COM007340,D00624,C015,2024-08-04,Direct Mail,Unsubscribed,0,3.83
COM007341,D00659,C014,2023-04-15,Direct Mail,No Response,0,0.94
COM007342,D00370,C022,2022-05-21,Direct Mail,No Response,0,5.11
COM007343,D00308,C006,2023-03-17,Newsletter,No Response,0,22.05
COM007344,D01416,C001,2020-10-05,Direct Mail,Clicked,0,5.14
COM007345,D01723,C008,2021-08-27,Impact Report,Clicked,0,15.76
COM007346,D01293,C027,2022-08-30,Thank You Letter,No Response,0,4.25
COM007347,D01437,C016,2022-06-20,Newsletter,Clicked,0,13.47
COM007348,D00813,C011,2024-10-18,Newsletter,Opened,0,6.22
COM007349,D00072,C008,2022-03-25,Thank You Letter,Opened,0,14.7
COM007350,D00577,C025,2021-06-21,Newsletter,No Response,0,1.81
COM007351,D00943,C006,2020-09-13,Event Invitation,Donated,1,7.08
COM007352,D00754,C012,2021-08-15,Impact Report,Bounced,0,11.11
COM007353,D01837,C020,2023-03-12,Event Invitation,No Response,0,6.42
COM007354,D01388,C022,2024-11-21,Impact Report,No Response,0,12.23
COM007355,D00739,C018,2020-09-25,Email,No Response,0,18.21
COM007356,D00526,C030,2022-01-05,Impact Report,Opened,0,4.23
COM007357,D00512,C017,2020-09-04,Email,No Response,0,8.69
COM007358,D01286,C015,2024-07-12,Phone Call,No Response,0,13.74
COM007359,D00297,C015,2022-05-18,Impact Report,No Response,0,12.14
COM007360,D01166,C014,2020-07-01,SMS,No Response,0,6.25
COM007361,D00638,C009,2021-12-12,SMS,Opened,0,23.67
COM007362,D00079,C015,2023-08-09,Impact Report,Clicked,0,4.34
COM007363,D01929,C026,2024-05-02,Newsletter,No Response,0,14.17
COM007364,D01969,C001,2022-08-03,Thank You Letter,Opened,0,21.06
COM007365,D00111,C009,2024-05-08,Event Invitation,No Response,0,24.6
COM007366,D01216,C016,2020-05-31,Impact Report,No Response,0,3.6
COM007367,D01510,C018,2021-04-16,SMS,Donated,1,2.84
COM007368,D00806,C011,2022-02-20,Impact Report,Opened,0,3.22
COM007369,D01680,C004,2021-06-24,SMS,No Response,0,5.24
COM007370,D01848,C028,2022-01-28,Newsletter,Unsubscribed,0,1.74
COM007371,D00257,C024,2020-07-27,Newsletter,Donated,1,17.16
COM007372,D00524,C024,2021-03-22,Event Invitation,Donated,1,12.1
COM007373,D00311,C011,2024-12-17,Newsletter,Bounced,0,15.75
COM007374,D01248,C008,2023-09-23,Event Invitation,No Response,0,21.56
COM007375,D01585,C022,2022-01-12,SMS,Opened,0,9.56
COM007376,D00530,C030,2023-07-16,Newsletter,Clicked,0,17.28
COM007377,D01147,C006,2023-02-03,Email,No Response,0,17.87
COM007378,D01864,C006,2022-04-17,SMS,No Response,0,7.25
COM007379,D00677,C011,2023-11-14,SMS,No Response,0,22.95
COM007380,D01325,C020,2023-02-15,Direct Mail,Clicked,0,15.37
COM007381,D01408,C015,2023-01-08,Thank You Letter,No Response,0,19.96
COM007382,D01782,C029,2021-10-11,Email,Bounced,0,23.77
COM007383,D00766,C022,2020-08-11,Thank You Letter,No Response,0,12.41
COM007384,D00200,C029,2023-05-15,Email,No Response,0,12.88
COM007385,D01648,C030,2020-04-16,Impact Report,Opened,0,10.3
COM007386,D01766,C006,2024-07-29,Direct Mail,Unsubscribed,0,17.86
COM007387,D01561,C015,2023-05-22,SMS,Bounced,0,3.65
COM007388,D01431,C022,2020-06-27,Direct Mail,Opened,0,22.1
COM007389,D00065,C015,2023-05-15,Email,Clicked,0,10.26
COM007390,D01247,C007,2024-12-06,Event Invitation,No Response,0,19.69
COM007391,D01948,C027,2022-11-02,Event Invitation,No Response,0,15.67
COM007392,D01929,C022,2024-12-11,SMS,Called Back,0,6.99
COM007393,D00751,C028,2024-07-22,Event Invitation,Bounced,0,21.53
COM007394,D01769,C013,2022-09-27,Newsletter,No Response,0,13.13
COM007395,D00760,C022,2022-05-11,Impact Report,Opened,0,8.43
COM007396,D01031,C027,2024-11-11,SMS,Opened,0,7.76
COM007397,D01302,C013,2023-03-28,Phone Call,No Response,0,11.33
COM007398,D01037,C025,2021-07-06,Newsletter,Opened,0,1.34
COM007399,D01891,C019,2021-04-28,SMS,Donated,1,7.01
COM007400,D00365,C021,2023-07-09,SMS,Clicked,0,6.12
COM007401,D00277,C008,2020-10-14,Direct Mail,Donated,1,12.5
COM007402,D01430,C023,2021-10-26,Email,Clicked,0,18.46
COM007403,D01774,C001,2022-09-08,SMS,No Response,0,4.76
COM007404,D01651,C030,2023-08-18,Thank You Letter,Clicked,0,14.59
COM007405,D01485,C027,2020-04-04,Event Invitation,Attended,0,18.03
COM007406,D01840,C007,2024-03-04,Event Invitation,No Response,0,18.8
COM007407,D00863,C003,2024-01-25,Impact Report,Opened,0,14.39
COM007408,D00298,C012,2021-02-06,Impact Report,No Response,0,8.03
COM007409,D01106,C019,2021-06-08,Phone Call,No Response,0,16.42
COM007410,D00901,C004,2022-02-09,Newsletter,Opened,0,16.55
COM007411,D00692,C013,2020-05-19,Impact Report,Clicked,0,4.66
COM007412,D01371,C007,2024-11-16,Newsletter,Clicked,0,3.98
COM007413,D01174,C001,2024-03-31,Email,Opened,0,5.57
COM007414,D01679,C014,2023-12-25,SMS,No Response,0,14.87
COM007415,D01570,C006,2024-12-22,Impact Report,Clicked,0,14.42
COM007416,D00832,C030,2021-06-10,Thank You Letter,Opened,0,7.88
COM007417,D00664,C024,2020-08-08,Newsletter,Donated,1,17.45
COM007418,D01463,C022,2022-04-30,Newsletter,No Response,0,3.9
COM007419,D01280,C007,2020-03-06,Email,Opened,0,14.65
COM007420,D00489,C018,2024-02-10,Event Invitation,Called Back,0,22.15
COM007421,D01829,C012,2024-05-12,Phone Call,Clicked,0,15.39
COM007422,D00765,C030,2020-11-24,Impact Report,No Response,0,1.73
COM007423,D01343,C009,2023-07-19,Event Invitation,Opened,0,24.46
COM007424,D01812,C026,2023-01-09,Impact Report,No Response,0,4.28
COM007425,D00228,C023,2020-02-29,SMS,Opened,0,17.43
COM007426,D01435,C026,2023-08-24,Event Invitation,No Response,0,22.07
COM007427,D00638,C012,2023-09-19,Newsletter,Bounced,0,11.32
COM007428,D00299,C024,2021-08-26,Newsletter,Clicked,0,8.16
COM007429,D01419,C022,2020-06-24,SMS,No Response,0,4.11
COM007430,D01431,C016,2023-02-01,Impact Report,Opened,0,11.73
COM007431,D01782,C010,2020-06-08,Phone Call,No Response,0,15.26
COM007432,D01667,C010,2020-11-22,SMS,Donated,1,19.24
COM007433,D01466,C020,2021-07-17,Phone Call,Clicked,0,15.8
COM007434,D00613,C022,2022-07-24,Impact Report,No Response,0,11.33
COM007435,D01564,C023,2022-10-31,Impact Report,Donated,1,14.63
COM007436,D01194,C003,2022-03-15,Newsletter,Clicked,0,7.01
COM007437,D01478,C002,2021-03-24,Phone Call,No Response,0,12.55
COM007438,D00012,C012,2021-08-01,SMS,Clicked,0,12.7
COM007439,D01378,C007,2024-11-30,Phone Call,No Response,0,22.91
COM007440,D01524,C015,2024-07-04,Phone Call,No Response,0,15.85
COM007441,D01572,C001,2020-12-22,Direct Mail,Bounced,0,24.75
COM007442,D00748,C022,2021-05-10,Email,No Response,0,24.94
COM007443,D00117,C015,2024-10-29,Newsletter,No Response,0,4.05
COM007444,D00768,C017,2022-12-08,Thank You Letter,Opened,0,15.87
COM007445,D01866,C002,2024-12-13,SMS,No Response,0,18.91
COM007446,D00692,C015,2024-05-07,Event Invitation,No Response,0,17.51
COM007447,D00067,C025,2020-12-26,SMS,No Response,0,24.8
COM007448,D01594,C015,2020-01-20,Direct Mail,Opened,0,6.79
COM007449,D00953,C030,2022-05-05,Impact Report,Attended,0,11.55
COM007450,D01706,C001,2023-06-06,SMS,Clicked,0,16.61
COM007451,D00252,C003,2020-11-02,Impact Report,Opened,0,13.54
COM007452,D01408,C016,2020-09-27,Direct Mail,Clicked,0,20.91
COM007453,D01704,C010,2024-08-25,Event Invitation,Opened,0,4.48
COM007454,D01385,C009,2024-10-28,Newsletter,No Response,0,22.65
COM007455,D00877,C022,2020-06-07,Thank You Letter,Unsubscribed,0,5.58
COM007456,D00542,C029,2024-01-27,Thank You Letter,Donated,1,13.21
COM007457,D00855,C011,2021-08-06,Phone Call,Unsubscribed,0,2.0
COM007458,D00149,C016,2024-06-11,Email,Clicked,0,22.45
COM007459,D00864,C021,2024-04-22,Email,Clicked,0,3.69
COM007460,D00825,C015,2023-10-11,Phone Call,Clicked,0,6.9
COM007461,D00897,C020,2020-08-20,Impact Report,Donated,1,1.91
COM007462,D01372,C027,2022-04-07,SMS,No Response,0,7.76
COM007463,D01814,C016,2020-02-06,Event Invitation,Clicked,0,4.94
COM007464,D00942,C015,2022-02-05,Direct Mail,No Response,0,7.32
COM007465,D01263,C007,2020-04-24,Impact Report,Donated,1,4.87
COM007466,D01664,C029,2022-10-27,SMS,Opened,0,17.71
COM007467,D00885,C015,2022-12-14,Email,No Response,0,18.09
COM007468,D01329,C006,2022-04-21,SMS,Opened,0,8.24
COM007469,D01152,C006,2022-03-31,Newsletter,Clicked,0,1.77
COM007470,D01795,C016,2021-02-15,Newsletter,Attended,0,19.98
COM007471,D01632,C005,2023-09-13,Event Invitation,No Response,0,12.38
COM007472,D01479,C013,2023-04-03,Phone Call,Donated,1,6.2
COM007473,D01884,C020,2020-01-31,Email,Donated,1,11.17
COM007474,D01183,C011,2022-11-25,Impact Report,No Response,0,3.5
COM007475,D00624,C011,2024-12-11,Thank You Letter,Bounced,0,10.7
COM007476,D00960,C029,2023-08-12,SMS,Bounced,0,12.77
COM007477,D00075,C018,2022-09-03,Newsletter,No Response,0,5.24
COM007478,D01974,C018,2020-08-05,Impact Report,Opened,0,15.41
COM007479,D00248,C003,2023-11-09,Impact Report,Bounced,0,16.35
COM007480,D01467,C024,2022-02-01,SMS,Donated,1,11.33
COM007481,D01371,C030,2020-03-09,Event Invitation,Opened,0,3.31
COM007482,D01336,C025,2022-03-27,Phone Call,Bounced,0,21.62
COM007483,D00911,C014,2024-07-31,Thank You Letter,Opened,0,2.02
COM007484,D00243,C017,2020-05-06,Thank You Letter,Donated,1,15.2
COM007485,D00917,C029,2021-07-08,Phone Call,Attended,0,23.61
COM007486,D01115,C027,2020-05-10,Event Invitation,No Response,0,18.56
COM007487,D00911,C024,2021-10-14,Phone Call,Clicked,0,20.62
COM007488,D00855,C013,2023-12-01,Thank You Letter,No Response,0,8.95
COM007489,D01708,C020,2024-04-17,Email,Donated,1,11.94
COM007490,D01960,C001,2020-06-20,Phone Call,No Response,0,22.63
COM007491,D00058,C010,2023-08-16,Event Invitation,Unsubscribed,0,24.96
COM007492,D00805,C023,2024-10-02,Thank You Letter,No Response,0,3.5
COM007493,D00465,C002,2022-02-05,SMS,Opened,0,0.71
COM007494,D00525,C020,2023-08-02,Phone Call,Bounced,0,6.68
COM007495,D00423,C007,2024-02-20,Phone Call,No Response,0,21.8
COM007496,D00478,C026,2022-09-02,Phone Call,Bounced,0,7.52
COM007497,D01392,C012,2021-06-07,Direct Mail,Unsubscribed,0,7.57
COM007498,D00667,C023,2020-02-16,Direct Mail,Opened,0,4.66
COM007499,D01128,C017,2023-12-02,Email,No Response,0,16.34
COM007500,D01714,C013,2024-01-17,SMS,No Response,0,24.19
COM007501,D00172,C025,2022-05-11,SMS,No Response,0,17.27
COM007502,D00937,C015,2022-02-01,Thank You Letter,Unsubscribed,0,20.79
COM007503,D00149,C017,2024-05-17,Newsletter,No Response,0,6.87
COM007504,D01139,C022,2023-07-07,Newsletter,Bounced,0,4.9
COM007505,D01906,C015,2023-05-05,Thank You Letter,Bounced,0,2.07
COM007506,D00075,C020,2023-09-15,Direct Mail,Bounced,0,19.87
COM007507,D01503,C006,2024-01-14,Direct Mail,Opened,0,2.47
COM007508,D00105,C029,2024-02-16,Phone Call,No Response,0,22.74
COM007509,D01376,C012,2023-11-24,Impact Report,No Response,0,11.28
COM007510,D00248,C007,2021-01-23,Impact Report,No Response,0,7.17
COM007511,D01122,C010,2024-03-03,Email,Opened,0,22.75
COM007512,D00293,C008,2021-02-07,Impact Report,No Response,0,4.99
COM007513,D01443,C003,2024-10-14,Event Invitation,Opened,0,18.75
COM007514,D01884,C022,2022-05-30,Email,Clicked,0,15.61
COM007515,D00618,C022,2024-11-09,Email,No Response,0,23.52
COM007516,D00601,C016,2022-01-08,Event Invitation,Bounced,0,19.28
COM007517,D01185,C003,2021-05-15,Impact Report,No Response,0,16.29
COM007518,D01339,C019,2024-10-22,Thank You Letter,Clicked,0,8.27
COM007519,D01250,C004,2022-04-27,Thank You Letter,Attended,0,10.21
COM007520,D01656,C005,2021-05-05,SMS,Opened,0,23.98
COM007521,D01722,C021,2020-01-20,Direct Mail,Bounced,0,6.76
COM007522,D00622,C026,2022-08-17,SMS,Opened,0,10.09
COM007523,D01738,C017,2022-05-09,Newsletter,Clicked,0,3.56
COM007524,D00191,C004,2023-10-19,Event Invitation,No Response,0,6.93
COM007525,D00588,C030,2022-03-21,Email,Donated,1,10.17
COM007526,D00936,C026,2021-10-07,Phone Call,Opened,0,13.9
COM007527,D00855,C027,2020-12-24,Email,Opened,0,11.68
COM007528,D01711,C030,2021-08-10,Thank You Letter,No Response,0,15.25
COM007529,D01236,C023,2022-04-05,Direct Mail,Clicked,0,22.74
COM007530,D01522,C009,2023-03-16,Newsletter,Clicked,0,16.31
COM007531,D00766,C013,2020-08-02,Direct Mail,Donated,1,2.06
COM007532,D01456,C026,2023-12-23,Thank You Letter,No Response,0,10.18
COM007533,D00614,C008,2020-11-26,Impact Report,No Response,0,15.07
COM007534,D00413,C023,2024-09-28,Thank You Letter,Opened,0,10.06
COM007535,D00202,C004,2020-02-12,Impact Report,No Response,0,10.13
COM007536,D01779,C026,2020-10-10,Phone Call,No Response,0,12.33
COM007537,D01621,C016,2021-12-13,Impact Report,No Response,0,17.77
